ID,Country code,Year,Country name,Start date,End date,Type,Flood source,Regions affected (v2010),Regions affected (v2021),Area flooded,Fatalities,Persons affected,Losses (nominal value),Losses (original currency),Losses (2020 euro),Cause,Notes,References,Changes
1488,UK,1926,United Kingdom,9/19/1926,9/19/1926,River,,UKD11,UKD11,,1,,,,,Heavy rainfall,,University of Dundee (2017),
517,IT,1926,Italy,9/27/1926,10/13/1926,River,Isonzo; Judrio; Bidente; Ronco,ITF44;ITF45;ITH43;ITH44;ITH58,ITF44;ITF45;ITH43;ITH44;ITH58,,4,,15000000,ITL,13654365,Heavy rainfall,,CNR (2023),
1183,SI,1926,Slovenia,9/27/1926,9/28/1926,Flash,Sora; Gradaš?ica,SI021;SI022,SI041;SI042,,13,200,,,,Extreme rainfall,,EIONET (2016),Corrected
141,FR,1926,France,10/1/1926,11/28/1926,River,,FR821;FR823,FRL01;FRL03,,19,,,,,Heavy rainfall up to 1010 mm in 2 months,,DGPR (2022); Meteo France (2022),
518,IT,1926,Italy,11/4/1926,11/6/1926,Flash,,ITF47,ITF47,,25,600,35500000,ITL,32315331,Extreme rainfall up to 103 mm in 24 h,,CNR (2023),
519,IT,1926,Italy,11/22/1926,11/25/1926,River,Bisenzio; Valsura; Po,ITC49;ITH10;ITH20;ITH51;ITI14,ITC49;ITH10;ITH20;ITH51;ITI14,,3,1800,,,,Heavy rainfall,,Wikipedia (2023b); CNR (2023),
1244,ES,1926,Spain,12/1/1926,12/1/1926,River,,ES212;ES220,ES212;ES220,,3,,,,,Heavy rainfall,,UNDRR (2022); EIONET (2016),
520,IT,1926,Italy,12/25/1926,12/26/1926,Flash,,ITG17,ITG17,,3,,,,,Extreme rainfall,,CNR (2023),
2157,IT,1927,Italy,2/22/1927,2/22/1927,Coastal,Adriatic Sea,ITH56,ITH56,,0,,1000000,ITL,1017083,Storm surge,,Garnier et al. (2018),New
142,FR,1927,France,3/8/1927,3/11/1927,River,Garonne,FR614;FR627;FR628,FRI14;FRJ27;FRJ28,,3,,,,,Heavy rainfall up to 135 mm in 10 days,,DGPR (2022),
2737,CZ,1927,Czechia,5/9/1927,5/9/1927,Flash,,CZ063,CZ063,,4,,,,,Extreme rainfall,,Parlament ?eské republiky (1927),New
2231,NO,1927,Norway,6/30/1927,6/30/1927,River,Skien,NO034,NO091,,0,,2750000,NOK,11436282,Heavy rainfall and snowmelt,Also landslides (6 fatalities),Andersen (1996),New
295,DE,1927,Germany,7/8/1927,7/9/1927,Flash,Müglitz; Gottleuba; Seidewitz ,DED2F,DED2F,,146,1800,100000000,DER,462800077,Extreme rainfall up to 113 mm in 25 min,146-160 fatalities,Wikipedia (2017q); Brazdil (2005),Updated
521,IT,1927,Italy,7/24/1927,7/26/1927,River/Coastal,Adige; Adriatic Sea,ITH31;ITH32;ITH35,ITH31;ITH32;ITH35,,5,,,,,Heavy rainfall and storm surge (acqua alta),,CNR (2023),
1442,CH,1927,Switzerland,8/2/1927,8/2/1927,Flash,,CH011;CH021;CH022;CH053;CH061;CH066,CH011;CH021;CH022;CH053;CH061;CH066,,0,,12000000,CHF,94451875,Extreme rainfall,,Rothlisberger (1991),
1003,LI,1927,Liechtenstein,9/24/1927,9/25/1927,Flash,,LI000,LI000,,0,850,,,,Extreme rainfall,,Rothlisberger (1991); Geiger (1999),
1443,CH,1927,Switzerland,9/24/1927,9/25/1927,Flash,,CH055;CH056;CH070,CH055;CH056;CH070,,12,,10500000,CHF,82645391,Extreme rainfall,,Rothlisberger (1991),
1489,UK,1927,United Kingdom,9/24/1927,9/24/1927,River,Gala,UKM24,UKM91,,1,,,,,Heavy rainfall,,EIONET (2016),
522,IT,1927,Italy,9/25/1927,9/28/1927,River,Adda; Mera; Parma,ITC44;ITH52,ITC44;ITH52,,17,,,,,Heavy rainfall,,CNR (2023),
523,IT,1927,Italy,9/30/1927,9/30/1927,Flash,Savoca,ITG13,ITG13,,1,,,,,Extreme rainfall,,Regione Siciliana (2021),
1490,UK,1927,United Kingdom,10/28/1927,10/29/1927,Coastal,Irish Sea,UKL12;UKD42;UKD43,UKL12;UKD42;UKD44,,6,4800,,,,"Storm surge due to SSW'ly winds, force 11",Sea wall failure,Lamb (1991); University of Southampton (2023),Corrected
524,IT,1927,Italy,11/27/1927,11/27/1927,Flash,Simeto,ITG17;ITG18,ITG17;ITG18,110,1,,,,,Extreme rainfall,,CNR (2023),
525,IT,1927,Italy,12/29/1927,12/30/1927,Coastal,Adriatic Sea,ITH35,ITH35,,2,,,,,Storm surge (acqua alta),,CNR (2023),
1491,UK,1928,United Kingdom,1/6/1928,1/7/1928,River/Coastal,North Sea; Thames,UKI11;UKI12;UKI21,UKI31;UKI32;UKI34;UKI44;UKI45;UKI51,,14,4000,,,,Storm surge by brief but strong NW'ly gale combined with elevated river water levels due to rainfall and snowmelt,,Lamb (1991); University of Southampton (2023),
2416,FR,1928,France,3/23/1928,3/24/1928,Coastal,Bay of Biscay,FR515,FRG05,1.2,0,,,,,Storm surge with total water level up to 6.3 m,,Garnier et al. (2018); La Faute sur Mer.net (2013),New
526,IT,1928,Italy,3/26/1928,4/1/1928,River,Adige; Brenta,ITH34;ITH35,ITH34;ITH35,,0,6500,80000000,ITL,85601266,Heavy rainfall ,,CNR (2023),
527,IT,1928,Italy,9/2/1928,9/2/1928,Flash,Aurino; Torno,ITH10,ITH10,,3,,,,,Extreme rainfall,,CNR (2023),
528,IT,1928,Italy,9/18/1928,9/19/1928,Coastal,Adriatic Sea,ITH35,ITH35,,1,,,,,Storm surge (acqua alta),,CNR (2023),
529,IT,1928,Italy,10/16/1928,10/17/1928,Coastal,Adriatic Sea,ITH35,ITH35,,1,,,,,Storm surge (acqua alta),,CNR (2023),
530,IT,1928,Italy,10/24/1928,10/24/1928,Flash,,ITF52,ITF52,,3,,,,,Extreme rainfall,,CNR (2023),
531,IT,1928,Italy,10/31/1928,11/2/1928,River,Annio; Oglio; Lake Como,ITC42;ITC43;ITC47;ITI43,ITC42;ITC43;ITC47;ITI43,,0,1320,,,,Heavy rainfall,,CNR (2023),
28,BE,1928,Belgium,11/25/1928,11/26/1928,River/Coastal,Scheldt; North Sea,BE212;BE232,BE212;BE232,,0,10000,,,,Heavy rainfall and storm surge,,CRED (2023); Zo leefde Hamme (2013); Meteomoes (2017); Lamb (1991),
365,EL,1928,Greece,11/28/1928,11/28/1928,Flash,Pinios,EL254,EL653,,10,800,,,,Extreme rainfall,,Meteoclub (2017),
532,IT,1929,Italy,1/3/1929,1/8/1929,River,Aniene,ITI43,ITI43,,0,300,,,,Heavy rainfall,,CNR (2023),
2249,RS,1929,Serbia,6/15/1929,6/15/1929,Flash,Juzna Morava,RS215,RS215,,1,,,,,Extreme rainfall,,Petrovic (2021),New
2213,MK,1929,North Macedonia,8/23/1929,8/23/1929,Flash,Serava,MK008,MK008,,0,3600,45000000,YUS,12683385,Extreme rainfall,,Gjosevski (2016); Malevski (2017),New
143,FR,1929,France,9/18/1929,9/18/1929,Flash,Prunelli ,FR831,FRM01,,3,,,,,Extreme rainfall,,DREAL Corse (2019),
533,IT,1929,Italy,9/21/1929,9/25/1929,River,Sele; Tanagro,ITF34;ITF35;ITF51;ITF52,ITF34;ITF35;ITF51;ITF52,,45,,90000000,ITL,99069069,Heavy rainfall up to 317 mm in 1 month,,CNR (2023),
534,IT,1929,Italy,10/7/1929,10/8/1929,Flash,Cixerri,ITG27;ITG2C,ITG2F;ITG2H,,4,800,10000000,ITL,11007674,Extreme rainfall,,Urban Center Cagliari (2013); CNR (2023),
535,IT,1929,Italy,11/5/1929,11/6/1929,Flash,,ITF52,ITF52,,1,,,,,Extreme rainfall,,CNR (2023),
536,IT,1929,Italy,11/17/1929,11/17/1929,Flash,Temo,ITG25;ITG26;ITG28,ITG2D;ITG2E;ITG2G,,8,,,,,Extreme rainfall,,CNR (2023),Corrected
537,IT,1930,Italy,2/10/1930,2/10/1930,Flash,Tirso,ITG26;ITG27;ITG28;ITG2A;ITG2B,ITG2E;ITG2F;ITG2G;ITG2H,,3,,,,,Extreme rainfall,,CNR (2023),Corrected
366,EL,1930,Greece,2/21/1930,2/21/1930,Flash,Kifissos; Ilissos,EL300,EL303;EL304,,1,,,,,Extreme rainfall,,Diakakis (2014),
144,FR,1930,France,3/1/1930,3/4/1930,River,Garonne; Agout; Tarn,FR611;FR612;FR614;FR622;FR623;FR625;FR627;FR628;FR631;FR811;FR813;FR815,FRI11;FRI12;FRI14;FRJ22;FRJ23;FRJ25;FRJ27;FRJ28;FRI21;FRJ11;FRJ13;FRJ15,,230,16200,1000000000,FRG,799895139,"Heavy rainfall up to over 1000 mm in 4 days, of which up to 694 mm in 7 h",,Meteo France (2022); Wikipedia (2017w); Boudou (2015); DGPR (2022),
2494,IS,1930,Iceland,3/1/1930,3/1/1930,River,Ölfusá; Hvítá,IS002,IS002,172,0,,,,,Snowmelt,,Pagneux et al. (2010); Snorrason et al. (2007),New
1245,ES,1930,Spain,6/4/1930,6/4/1930,Flash,,ES300,ES300,,1,,,,,Extreme rainfall,,UNDRR (2022),
1246,ES,1930,Spain,6/5/1930,6/5/1930,Flash,,ES618,ES618,,0,600,,,,Extreme rainfall,,UNDRR (2022),
145,FR,1930,France,6/15/1930,6/15/1930,Flash,Naveton,FR412,FRF32,,3,150,,,,Extreme rainfall,,DRIEE (2022),
538,IT,1930,Italy,8/15/1930,8/15/1930,Flash,,ITF33,ITF33,,7,,,,,Extreme rainfall,,CNR (2023),
1492,UK,1930,United Kingdom,9/18/1930,9/18/1930,River,Clyde,UKM27,UKM77,,1,,,,,Heavy rainfall,,EIONET (2016); University of Dundee (2017),
539,IT,1930,Italy,10/14/1930,10/15/1930,Flash,,ITI43,ITI43,,4,,,,,Extreme rainfall,,CNR (2023),
1247,ES,1930,Spain,10/18/1930,10/18/1930,Flash,Francolí,ES514,ES514,,10,,,,,Extreme rainfall,,UNDRR (2022),
540,IT,1930,Italy,10/19/1930,10/19/1930,Flash,San Leonardo,ITG19,ITG19,,4,,,,,Extreme rainfall,,CNR (2023),
367,EL,1930,Greece,10/26/1930,10/26/1930,Flash,Kifissos; Ilissos,EL300,EL303;EL304,,2,,,,,Extreme rainfall,,Mimikou and Koutsoyiannis (1995); Diakakis (2014),
2119,DE,1930,Germany,10/30/1930,11/15/1930,River,Odra; Bóbr; Kaczawa,DE403;PL431,DE403;PL431,,0,1500,,,,Heavy rainfall up to 212 mm in 5 days and snowmelt,,SVZ (2017); Undine (2022),New
541,IT,1930,Italy,12/26/1930,12/26/1930,Flash,,ITG26;ITG27;ITG2A;ITG2C,ITG2E;ITG2F;ITG2H,,1,200,,,,Extreme rainfall,,CNR (2023),Corrected
542,IT,1930,Italy,12/27/1930,12/27/1930,Flash,Piomba,ITF12,ITF12,,0,100,3500000,ITL,4173901,Extreme rainfall,,CNR (2023),
543,IT,1931,Italy,2/20/1931,2/24/1931,River,Platani; Simeto; Oreto; Ancinale; Corace; Belice; Basento,ITF52;ITF61;ITF64;ITF65;ITG12;ITG13;ITG14;ITG16;ITG19,ITF52;ITF61;ITF64;ITF65;ITG12;ITG13;ITG14;ITG16;ITG19,300,17,,,,,Heavy rainfall up to 618 mm in 4 days,,Polaris (2014); Wikipedia (2023b); Regione Siciliana (2021); CNR (2023),
2366,PL,1931,Poland,4/22/1931,4/26/1931,River,Niemen,LT00A,LT011,,2,10000,,,,Snowmelt,Data for losses in Vilnius; loss also in other parts of present-day Lithuania and Belarus,Srebrakowski (2018); 15min (2019); Delfi (2017a),New
2503,LV,1931,Latvia,4/23/1931,5/2/1931,River,Daugava; Lielupe; Misa; Venta,LV009,LV009,,0,1080,,,,Snowmelt and ice jam,,Latvijas Av?ze (2023); J?kabpils V?stis (2018),New
2250,RS,1931,Serbia,5/12/1931,5/12/1931,Flash,Drina,RS215,RS215,,1,,,,,Extreme rainfall,,Petrovic (2021),New
1493,UK,1931,United Kingdom,5/27/1931,5/27/1931,Flash,Usk,UKG11,UKG11,,1,,,,,Extreme rainfall,,University of Dundee (2017),
1494,UK,1931,United Kingdom,6/14/1931,6/14/1931,Flash,Esk,UKM32,UKM92,,1,,,,,Extreme rainfall up to 64 mm in 7 h,,EIONET (2016); University of Dundee (2017),
1495,UK,1931,United Kingdom,6/20/1931,6/20/1931,Flash,Mersey; Irwell,UKD63;UKD74,UKD63;UKD74,,1,,,,,Extreme rainfall,,University of Dundee (2017),
296,DE,1931,Germany,7/6/1931,7/6/1931,Flash,,DED42,DED42,,1,,18000000,DER,84017314,Extreme rainfall,,Wikipedia (2017q),
544,IT,1931,Italy,8/7/1931,8/7/1931,Flash,Aurino,ITH10,ITH10,,1,,,,,Extreme rainfall,,CNR (2023),
1248,ES,1931,Spain,9/24/1931,9/24/1931,Flash,,ES620,ES620,,3,,,,,Extreme rainfall,,UNDRR (2022),
428,IE,1931,Ireland,11/23/1931,11/23/1931,River,Nore,IE024,IE052,,0,400,,,,Heavy rainfall,,"OPW (2012, 2017)",
2601,HU,1932,Hungary,4/5/1932,4/7/1932,River,Szamos; Tisza,HU311;HU323,HU311;HU323,90,0,,,,,Snowmelt,,Konecsny (2016); Lajos (2020),New
1496,UK,1932,United Kingdom,5/23/1932,5/23/1932,River,Don,UKE31,UKE31,44,0,4000,,,,Heavy rainfall,,UK Parliament (1932); University of Dundee (2017); Environment Agency (2022),
545,IT,1932,Italy,7/24/1932,7/25/1932,Flash,Monticano,ITH37,ITH37,,2,,,,,Extreme rainfall,,CNR (2023),
546,IT,1932,Italy,9/1/1932,9/2/1932,Flash,,ITH31,ITH31,,1,,,,,Extreme rainfall,,CNR (2023),
547,IT,1932,Italy,9/5/1932,9/5/1932,Flash,Santo Stefano,ITG13,ITG13,,4,,,,,Extreme rainfall,,CNR (2023),
548,IT,1932,Italy,9/26/1932,9/28/1932,Flash,Bisenzio,ITI15,ITI15,,5,,,,,Extreme rainfall,,CNR (2023),
146,FR,1932,France,9/28/1932,9/29/1932,Flash,Argens; Arc,FR823;FR824;FR825,FRL03;FRL04;FRL05,,2,,,,,Extreme rainfall up to 225 mm in 24 h,,AERMC (2011); Meteo France (2022),
549,IT,1932,Italy,11/9/1932,11/10/1932,Flash,Torbido,ITF65,ITF65,,41,,50000000,ITL,72053790,Extreme rainfall up to 169 mm in 12 h,,CNR (2023),
1249,ES,1933,Spain,6/1/1933,6/1/1933,River,Oria,ES212;ES220,ES212;ES220,,2,,,,,Heavy rainfall,,UNDRR (2022),
550,IT,1933,Italy,9/22/1933,9/24/1933,Coastal,Adriatic Sea,ITH35,ITH35,,1,,,,,Storm surge (acqua alta),,CNR (2023),
2302,SI,1933,Slovenia,9/22/1933,9/24/1933,River,Savinja;Krka,SI014;SI016;SI017;SI018;SI021,SI034;SI036;SI037;SI038;SI041,80,17,,,,,Heavy rainfall,Return period above 100 years,EIONET (2016); Špitalar et al. (2020),New
147,FR,1933,France,9/25/1933,9/27/1933,Flash,Cèze; Gardon; Vidourle; Lez ,FR712;FR713;FR812;FR813;FR824;FR825;FR826,FRK22;FRK23;FRJ12;FRJ13;FRL04;FRL05;FRL06,,22,,,,,"Extreme rainfall up to 305 mm in 9 h, two waves",,AERMC (2011); Meteo France (2022),
551,IT,1933,Italy,9/26/1933,9/26/1933,Flash,Bormida di Mallare,ITC32,ITC32,,3,,,,,Extreme rainfall,,CNR (2023),
1250,ES,1933,Spain,10/1/1933,10/1/1933,River,,ES212,ES212,,2,,,,,Heavy rainfall,,UNDRR (2022),
552,IT,1933,Italy,11/30/1933,12/5/1933,River,Salso,ITG13;ITG14;ITG15,ITG13;ITG14;ITG15,,12,,,,,Heavy rainfall,,CNR (2023),
368,EL,1933,Greece,12/2/1933,12/2/1933,Flash,Kifissos; Ilissos,EL300,EL303;EL304,,2,,,,,Extreme rainfall,,Mimikou and Koutsoyiannis (1995); Diakakis (2014),
553,IT,1934,Italy,2/5/1934,2/5/1934,Flash,,ITG25,ITG2D,,2,,,,,Extreme rainfall,,CNR (2023),
554,IT,1934,Italy,3/1/1934,3/1/1934,Flash,Peraciaval,ITC11,ITC11,,2,,,,,Extreme rainfall,,CNR (2023),
555,IT,1934,Italy,6/16/1934,6/19/1934,River,Rio,ITF61,ITF61,,3,,,,,Heavy rainfall,,CNR (2023),
1032,PL,1934,Poland,7/16/1934,7/22/1934,River,Wis?a; Dunajec; Raba; Wis?oka; Skawa,PL214;PL215;PL217;PL323;PL315;PL326,PL214;PL217;PL218;PL219;PL815;PL821;PL824,1260,55,88000,74555000,PLO,220677044,"Heavy rainfall 13-17 July up to 200 mm/day, 300 mm/2 days",Dike breaches - 100 km,Fal (1997); RZGW w Krakowie (2016); Jarosz (2014),
556,IT,1934,Italy,8/25/1934,8/28/1934,River,Adige; Isonzo ,ITH31,ITH31,,3,,,,,Heavy rainfall ,,CNR (2023),
2411,CH,1934,Switzerland,9/9/1934,9/9/1934,Flash,,CH063;CH066,CH063;CH066,,0,,6000000,CHF,55226325,Extreme rainfall up to 120 mm in 45 min,Also landslides,Rothlisberger (1991); Sturmarchiv Schweiz (2022),New
557,IT,1934,Italy,10/10/1934,10/10/1934,Flash,Pescara; Foro; Maggio,ITF13,ITF13,,0,1000,,,,Extreme rainfall,,CNR (2023),
369,EL,1934,Greece,11/22/1934,11/22/1934,Flash,Kifissos,EL300,EL301;EL303;EL304,,7,,,,,Extreme rainfall,,Mimikou and Koutsoyiannis (1995); Diakakis (2014),
558,IT,1935,Italy,3/2/1935,3/6/1935,River,Calore; Sabato; Volturno,ITF31;ITF32;ITF34,ITF31;ITF32;ITF34,,2,,,,,Heavy rainfall up to 314 mm in 1 month,,CNR (2023),
559,IT,1935,Italy,3/31/1935,3/31/1935,Flash,Brenta,ITH32;ITH41,ITH32;ITH41,,1,,,,,Extreme rainfall,,CNR (2023),
560,IT,1935,Italy,5/3/1935,5/3/1935,Flash,Gardellone,ITC46,ITC46,,3,,,,,Extreme rainfall,,CNR (2023),
561,IT,1935,Italy,6/4/1935,6/5/1935,Flash,Carron; Friga,ITH34,ITH34,,1,,,,,Extreme rainfall,,CNR (2023),
562,IT,1935,Italy,7/4/1935,7/5/1935,Flash,,ITH42,ITH42,,1,,,,,Extreme rainfall,,CNR (2023),
563,IT,1935,Italy,8/13/1935,8/13/1935,Flash,Lake Ortiglieto; Orba,ITC18,ITC18,70,111,,,,,Extreme rainfall up to 364 mm in 8 h,Also dam break in Ortiglieto,ARPA Piemonte (2012); Wikipedia (2023b); CNR (2023),
564,IT,1935,Italy,8/20/1935,8/20/1935,Flash,Gragnano; San Marco; Starza,ITF33,ITF33,,8,,,,,Extreme rainfall,,CNR (2023),
565,IT,1935,Italy,8/25/1935,8/26/1935,Flash,Dora Baltea,ITC11;ITC18,ITC11;ITC18,20,14,,,,,Extreme rainfall,,CNR (2023),
566,IT,1935,Italy,11/21/1935,11/23/1935,Flash,Metramo; Fermano ,ITF62;ITF63;ITF64;ITF65,ITF62;ITF63;ITF64;ITF65,,66,,,,,Extreme rainfall up to 509 mm in 24 h,,CNR (2023),
1251,ES,1935,Spain,12/26/1935,12/26/1935,Flash,,ES411,ES411,,7,,,,,Extreme rainfall,,UNDRR (2022),
1072,PT,1936,Portugal,2/15/1936,2/25/1936,River,,PT114;PT115;PT117;PT163;PT164;PT165;PT169;PT16C;PT171;PT182;PT184;PT185,PT11A;PT11C;PT11D;PT16E;PT16F;PT16G;PT16H;PT16I;PT170;PT184;PT185;PT186,,10,,,,,Heavy rainfall,Also landslides,Zezere et al. (2014); Pereira (2017),Updated
1252,ES,1936,Spain,2/19/1936,2/19/1936,Flash,,ES618,ES618,,1,810,,,,Extreme rainfall,,UNDRR (2022); EIONET (2016),
567,IT,1936,Italy,5/6/1936,5/7/1936,Flash,,ITH31,ITH31,,9,,,,,Extreme rainfall,,CNR (2023),
1033,PL,1936,Poland,8/10/1936,8/10/1936,River,Bia?a ?ada,PL312,PL812,,3,,,,,Heavy rainfall,,KZGW (2011),
568,IT,1936,Italy,10/12/1936,10/12/1936,Flash,,ITG25,ITG2D,,0,200,,,,Extreme rainfall,,CNR (2023),
370,EL,1936,Greece,11/5/1936,11/5/1936,Flash,Tzitzifies,EL300,EL304,,2,,,,,Extreme rainfall,,Mimikou and Koutsoyiannis (1995); Diakakis (2014),
1073,PT,1937,Portugal,1/25/1937,1/28/1937,River,,PT161;PT162;PT165;PT166;PT171;PT172,PT16D;PT16E;PT16G;PT16I;PT170,,6,203,,,,Heavy rainfall,Also landslides,Zezere et al. (2014); Pereira (2017),Updated
148,FR,1937,France,3/13/1937,3/14/1937,Coastal,Bay of Biscay,FR511;FR515;FR522;FR524,FRG01;FRG05;FRH02;FRH04,,1,,,,,Storm surge,,DGPR (2022); DREAL Centre-Val de Loire (2022),Corrected
569,IT,1937,Italy,4/16/1937,4/17/1937,Flash,Adige; Meneghine,ITH31;ITH32,ITH31;ITH32,,1,,,,,Extreme rainfall,,CNR (2023),
570,IT,1937,Italy,5/15/1937,5/16/1937,Flash,,ITH34,ITH34,,8,,,,,Extreme rainfall,,CNR (2023),
571,IT,1937,Italy,8/22/1937,8/23/1937,Flash,,ITH32,ITH32,,1,,,,,Extreme rainfall,,CNR (2023),
572,IT,1937,Italy,9/10/1937,9/10/1937,Flash,Gromolo,ITC33,ITC33,,1,,,,,Extreme rainfall,,CNR (2023),
573,IT,1937,Italy,9/13/1937,9/14/1937,Flash,,ITF47,ITF47,,1,,,,,Extreme rainfall,,CNR (2023),
1253,ES,1937,Spain,9/25/1937,10/2/1937,River,,ES243,ES243,,2,,,,,Heavy rainfall,,UNDRR (2022),
574,IT,1937,Italy,10/6/1937,10/6/1937,Flash,Versa,ITH42;ITH43,ITH42;ITH43,,0,200,,,,Extreme rainfall,,CNR (2023),
575,IT,1937,Italy,10/6/1937,10/7/1937,Flash,Limentra; Paglia; Tevere,ITI13;ITI21,ITI13;ITI21,,9,,,,,Extreme rainfall up to 260 mm in 1 day,,CNR (2023),
2537,EL,1937,Greece,10/17/1937,10/18/1937,Flash,,EL431,EL431,,14,800,,,,Extreme rainfall,,Newsbeast (2020),New
149,FR,1937,France,10/26/1937,10/27/1937,Flash,,FR615;FR623,FRI15;FRJ23,,1,,,,,Extreme rainfall,,DGPR (2022),
576,IT,1937,Italy,11/1/1937,11/2/1937,Flash,Bormida,ITC16;ITC18,ITC16;ITC18,,3,,,,,Extreme rainfall,,CNR (2023),
1074,PT,1937,Portugal,11/20/1937,11/20/1937,Flash,,PT171,PT170,,1,315,,,,Extreme rainfall,Also landslides,Zezere et al. (2014); Pereira (2017),Updated
2251,RS,1937,Serbia,12/6/1937,12/6/1937,Flash,Juzna Morava,RS229,RS229,,8,,,,,Extreme rainfall,,Petrovic (2021),New
577,IT,1937,Italy,12/15/1937,12/18/1937,River,Tevere; Chiasco,ITI21;ITI43;ITI45,ITI21;ITI43;ITI45,,3,,,,,Heavy rainfall,,CNR (2023),
1497,UK,1938,United Kingdom,2/13/1938,2/13/1938,Coastal,North Sea,UKH13,UKH15;UKH16,32,0,,,,,Storm surge,Breach of coastal defences,University of Southampton (2023); Environment Agency (2022),Corrected
578,IT,1938,Italy,2/18/1938,2/18/1938,Flash,Calore; Sabato; Ufita,ITF32;ITF34,ITF32;ITF34,,1,,,,,Extreme rainfall,,CNR (2023),
579,IT,1938,Italy,2/21/1938,2/21/1938,Flash,,ITC11,ITC11,,2,,,,,Extreme rainfall,,CNR (2023),
2184,XK,1938,Kosovo,5/12/1938,5/12/1938,Flash,Sitnica,XK001,XK005,,2,,,,,Extreme rainfall,,Petrovic (2021),New
2252,RS,1938,Serbia,5/25/1938,5/25/1938,Flash,Drina,RS213,RS213,,1,,,,,Extreme rainfall,,Petrovic (2021),New
580,IT,1938,Italy,6/14/1938,6/16/1938,Flash,Alpone,ITH31,ITH31,,1,,,,,Extreme rainfall,,CNR (2023),
581,IT,1938,Italy,7/26/1938,7/27/1938,Flash,,ITH37,ITH37,,1,,,,,Extreme rainfall,,CNR (2023),
2721,CZ,1938,Czechia,8/21/1938,9/5/1938,River,Dyje; Morava,CZ064;CZ071,CZ064;CZ071,30,0,,,,,Heavy rainfall up to 170 mm in 24 h,,Brazdil (2005); IKSE (2015),New
2908,DE,1938,Germany,8/25/1938,9/11/1938,River,Nysa K?odzka,PL517;PL521,PL517;PL523,,0,,13000000,DER,69210762,Heavy rainfall up to 197 mm in 24 h,Three flood waves,Kasprzak (2010); KZGW (2011),New
1022,NO,1938,Norway,8/31/1938,9/4/1938,River,Fevollen; Gudbrandsdalslågen,NO022;NO032;NO051,NO020;NO082;NO0A2,,0,,957950,NOK,3986478,Heavy rainfall up to 156 mm in 3 days and snowmelt,,Wikipedia (2017zx); Andersen (1996),Updated
582,IT,1938,Italy,9/30/1938,9/30/1938,Flash,,ITF31;ITF33,ITF31;ITF33,,4,,,,,Extreme rainfall,,CNR (2023),
583,IT,1938,Italy,11/23/1938,11/25/1938,River,Stella,ITH42,ITH42,,4,,,,,Heavy rainfall,,CNR (2023),
584,IT,1938,Italy,12/30/1938,12/30/1938,Flash,Aniene,ITI43,ITI43,25,0,500,,,,Extreme rainfall,,CNR (2023),
1075,PT,1939,Portugal,1/15/1939,1/19/1939,River,,PT111;PT112;PT115;PT117;PT118;PT161;PT164;PT184,PT111;PT112;PT11A;PT11C;PT11D;PT11E;PT16D;PT16F;PT184,,9,,,,,Heavy rainfall,,Zezere et al. (2014); Pereira (2017),Updated
2480,BG,1939,Bulgaria,6/28/1939,6/28/1939,Flash,Rositsa,BG321,BG321,,21,,,,,Extreme rainfall,,EIONET (2016),New
2120,DE,1939,Germany,7/25/1939,7/28/1939,River,Odra,PL227;PL522,PL227;PL524,200,0,,,,,Heavy rainfall,,Czaja (2011),New
1444,CH,1939,Switzerland,8/25/1939,8/25/1939,Flash,,CH040,CH040,,2,,18000000,CHF,153066483,Extreme rainfall up to 100 mm in 1 h,Also landslides,Rothlisberger (1991),
585,IT,1939,Italy,8/31/1939,8/31/1939,Flash,,ITG27,ITG2F,,2,,,,,Extreme rainfall,,Urban Center Cagliari (2013),
586,IT,1939,Italy,9/13/1939,9/13/1939,Flash,Chiese,ITC16;ITC18;ITC46,ITC16;ITC18;ITC46,,4,,,,,Extreme rainfall,,CNR (2023),
587,IT,1939,Italy,9/24/1939,9/24/1939,Flash,,ITF33,ITF33,,1,,,,,Extreme rainfall,,CNR (2023),
2253,RS,1939,Serbia,10/27/1939,10/27/1939,Flash,Juzna Morava,RS225,RS225,,11,,,,,Extreme rainfall,,Petrovic (2021),New
1076,PT,1940,Portugal,1/2/1940,1/6/1940,River,,PT117;PT118;PT16C;PT171;PT181;PT183;PT185,PT11D;PT11E;PT16I;PT170;PT181;PT185;PT187,,7,1088,,,,Heavy rainfall,Also landslides,Zezere et al. (2014); Pereira (2017),Updated
588,IT,1940,Italy,1/24/1940,1/24/1940,River,Fortore,ITF46,ITF46,,1,2000,,,,Heavy rainfall,,CNR (2023),
1254,ES,1940,Spain,2/2/1940,2/2/1940,Flash,,ES615,ES615,,1,600,,,,Extreme rainfall,,UNDRR (2022),
2121,DE,1940,Germany,3/17/1940,3/17/1940,River,Odra,PL432,PL432,60,0,,,,,Ice jam,Dike breach near Sulechów; further flooding downstream (no impact data),Adynkiewicz-Piragas et al. (2021),New
589,IT,1940,Italy,5/1/1940,5/1/1940,Flash,Olona,ITC4C,ITC4C,,1,,,,,Extreme rainfall,,CNR (2023),
1034,PL,1940,Poland,5/19/1940,5/21/1940,River,Wis?a,PL213,PL213,,0,4000,375000,DER,2166508,Heavy rainfall,,RZGW w Krakowie (2016),
590,IT,1940,Italy,8/12/1940,8/12/1940,Flash,Aurino,ITH10,ITH10,,3,,,,,Extreme rainfall,,CNR (2023),
